fpr,tpr,threshold
0.07126043227049005,0.34815373021853807,0.4756396169884276
0.07147442756259362,0.34815373021853807,0.47543399584477064
0.07147442756259362,0.35116804822908815,0.4739085619613339
0.0716884228546972,0.35116804822908815,0.47369971419291096
0.0716884228546972,0.35267520723436324,0.47342142186296055
0.0748983522362508,0.35267520723436324,0.46935211334815874
0.0748983522362508,0.35342878673700073,0.4692206051395326
0.07532634282045796,0.35342878673700073,0.4689666416595435
0.07532634282045796,0.3541823662396383,0.46852675085888085
0.07618232398887224,0.3541823662396383,0.46723860545831014
0.07618232398887224,0.3549359457422758,0.4671852567097776
0.07682430986518296,0.3549359457422758,0.4670381905470614
0.07682430986518296,0.35644310474755087,0.4665854606938396
0.07703830515728655,0.35644310474755087,0.46651518428776606
0.07703830515728655,0.3571966842501884,0.465822549458888
0.07725230044939012,0.3571966842501884,0.46567155476794503
0.07725230044939012,0.35870384325546345,0.4655590627046431
0.07746629574149369,0.35870384325546345,0.465495946124562
0.07746629574149369,0.3617181612660136,0.46504839292600986
0.07789428632570083,0.3617181612660136,0.46458447918284324
0.07789428632570083,0.3632253202712886,0.4641974929746883
0.07832227690990798,0.3632253202712886,0.4640539059338539
0.07832227690990798,0.36397889977392617,0.4639213367958114
0.07875026749411512,0.36397889977392617,0.46364823823767465
0.07875026749411512,0.36473247927656366,0.4634081068754822
0.07917825807832228,0.36473247927656366,0.4627559463077772
0.07917825807832228,0.36623963828183875,0.46241598526933614
0.07939225337042585,0.36623963828183875,0.4622375343005992
0.07939225337042585,0.36699321778447624,0.46207996251086875
